"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Pull","May 21, 2026, 2:09 PM","May 21, 2026, 3:37 PM","Good back day with lots if volume about to go eat some yummy food","Seated Cable Row - Bar Grip",,"Did this at the end of the workout put it down and focused on flaring the elbows and it felt great",0,"normal",82.5,12,,,
"Pull","May 21, 2026, 2:09 PM","May 21, 2026, 3:37 PM","Good back day with lots if volume about to go eat some yummy food","Seated Cable Row - Bar Grip",,"Did this at the end of the workout put it down and focused on flaring the elbows and it felt great",1,"normal",82.5,13,,,
"Pull","May 21, 2026, 2:09 PM","May 21, 2026, 3:37 PM","Good back day with lots if volume about to go eat some yummy food","Seated Row (Machine)",,"Ngl way heavier tham i expected on this machine gonna put it way down and focus on flaring the elbows",0,"normal",80,12,,,
"Pull","May 21, 2026, 2:09 PM","May 21, 2026, 3:37 PM","Good back day with lots if volume about to go eat some yummy food","Seated Row (Machine)",,"Ngl way heavier tham i expected on this machine gonna put it way down and focus on flaring the elbows",1,"normal",50,12,,,
"Pull","May 21, 2026, 2:09 PM","May 21, 2026, 3:37 PM","Good back day with lots if volume about to go eat some yummy food","Seated Row (Machine)",,"Ngl way heavier tham i expected on this machine gonna put it way down and focus on flaring the elbows",2,"normal",55,12,,,
"Pull","May 21, 2026, 2:09 PM","May 21, 2026, 3:37 PM","Good back day with lots if volume about to go eat some yummy food","Seated Row (Machine)",,"Ngl way heavier tham i expected on this machine gonna put it way down and focus on flaring the elbows",3,"normal",55,14,,,
"Pull","May 21, 2026, 2:09 PM","May 21, 2026, 3:37 PM","Good back day with lots if volume about to go eat some yummy food","Rope Straight Arm Pulldown",,"",0,"normal",47.5,10,,,
"Pull","May 21, 2026, 2:09 PM","May 21, 2026, 3:37 PM","Good back day with lots if volume about to go eat some yummy food","Rope Straight Arm Pulldown",,"",1,"normal",47.5,8,,,
"Pull","May 21, 2026, 2:09 PM","May 21, 2026, 3:37 PM","Good back day with lots if volume about to go eat some yummy food","Rope Straight Arm Pulldown",,"",2,"normal",40,15,,,
"Pull","May 21, 2026, 2:09 PM","May 21, 2026, 3:37 PM","Good back day with lots if volume about to go eat some yummy food","Preacher Curl (Dumbbell)",,"12 on right side 11 on left",0,"normal",20,12,,,
"Pull","May 21, 2026, 2:09 PM","May 21, 2026, 3:37 PM","Good back day with lots if volume about to go eat some yummy food","Preacher Curl (Dumbbell)",,"12 on right side 11 on left",1,"normal",20,11,,,
"Pull","May 21, 2026, 2:09 PM","May 21, 2026, 3:37 PM","Good back day with lots if volume about to go eat some yummy food","Preacher Curl (Dumbbell)",,"12 on right side 11 on left",2,"normal",20,12,,,
"Pull","May 21, 2026, 2:09 PM","May 21, 2026, 3:37 PM","Good back day with lots if volume about to go eat some yummy food","Behind the Back Wrist Curl (Barbell)",,"",0,"normal",52.5,16,,,
"Pull","May 21, 2026, 2:09 PM","May 21, 2026, 3:37 PM","Good back day with lots if volume about to go eat some yummy food","Behind the Back Wrist Curl (Barbell)",,"",1,"normal",52.5,14,,,
"Pull","May 21, 2026, 2:09 PM","May 21, 2026, 3:37 PM","Good back day with lots if volume about to go eat some yummy food","Behind the Back Wrist Curl (Barbell)",,"",2,"normal",52.5,12,,,
"Push","May 19, 2026, 7:58 PM","May 19, 2026, 9:07 PM","Push day again feeling nice and strong on bench 💪","Bench Press (Barbell)",,"My wrist on my left hand be hurting",0,"warmup",20,20,,,
"Push","May 19, 2026, 7:58 PM","May 19, 2026, 9:07 PM","Push day again feeling nice and strong on bench 💪","Bench Press (Barbell)",,"My wrist on my left hand be hurting",1,"warmup",60,12,,,
"Push","May 19, 2026, 7:58 PM","May 19, 2026, 9:07 PM","Push day again feeling nice and strong on bench 💪","Bench Press (Barbell)",,"My wrist on my left hand be hurting",2,"normal",90,8,,,
"Push","May 19, 2026, 7:58 PM","May 19, 2026, 9:07 PM","Push day again feeling nice and strong on bench 💪","Bench Press (Barbell)",,"My wrist on my left hand be hurting",3,"normal",90,7,,,
"Push","May 19, 2026, 7:58 PM","May 19, 2026, 9:07 PM","Push day again feeling nice and strong on bench 💪","Incline Bench Press (Smith Machine)",,"",0,"normal",65.5,9,,,
"Push","May 19, 2026, 7:58 PM","May 19, 2026, 9:07 PM","Push day again feeling nice and strong on bench 💪","Incline Bench Press (Smith Machine)",,"",1,"normal",65.5,8,,,
"Push","May 19, 2026, 7:58 PM","May 19, 2026, 9:07 PM","Push day again feeling nice and strong on bench 💪","Incline Bench Press (Smith Machine)",,"",2,"normal",65.5,6,,,
"Push","May 19, 2026, 7:58 PM","May 19, 2026, 9:07 PM","Push day again feeling nice and strong on bench 💪","Triceps Pushdown",,"",0,"normal",47.5,12,,,
"Push","May 19, 2026, 7:58 PM","May 19, 2026, 9:07 PM","Push day again feeling nice and strong on bench 💪","Triceps Pushdown",,"",1,"normal",47.5,9,,,
"Push","May 19, 2026, 7:58 PM","May 19, 2026, 9:07 PM","Push day again feeling nice and strong on bench 💪","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",20,10,,,
"Push","May 19, 2026, 7:58 PM","May 19, 2026, 9:07 PM","Push day again feeling nice and strong on bench 💪","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",20,11,,,
"Push","May 19, 2026, 7:58 PM","May 19, 2026, 9:07 PM","Push day again feeling nice and strong on bench 💪","Lateral Raise (Cable)",,"",0,"normal",10,14,,,
"Push","May 19, 2026, 7:58 PM","May 19, 2026, 9:07 PM","Push day again feeling nice and strong on bench 💪","Lateral Raise (Cable)",,"",1,"normal",10,14,,,
"Push","May 19, 2026, 7:58 PM","May 19, 2026, 9:07 PM","Push day again feeling nice and strong on bench 💪","Lateral Raise (Cable)",,"",2,"normal",10,13,,,
"Evening workout 🏋️","May 18, 2026, 8:06 PM","May 18, 2026, 9:47 PM","Meaty back day over at thordon with james","Iso-Lateral High Row (Machine)",,"",0,"warmup",30,20,,,
"Evening workout 🏋️","May 18, 2026, 8:06 PM","May 18, 2026, 9:47 PM","Meaty back day over at thordon with james","Iso-Lateral High Row (Machine)",,"",1,"warmup",50,12,,,
"Evening workout 🏋️","May 18, 2026, 8:06 PM","May 18, 2026, 9:47 PM","Meaty back day over at thordon with james","Iso-Lateral High Row (Machine)",,"",2,"normal",100,12,,,
"Evening workout 🏋️","May 18, 2026, 8:06 PM","May 18, 2026, 9:47 PM","Meaty back day over at thordon with james","Iso-Lateral High Row (Machine)",,"",3,"normal",100,12,,,
"Evening workout 🏋️","May 18, 2026, 8:06 PM","May 18, 2026, 9:47 PM","Meaty back day over at thordon with james","Iso-Lateral High Row (Machine)",,"",4,"normal",100,12,,,
"Evening workout 🏋️","May 18, 2026, 8:06 PM","May 18, 2026, 9:47 PM","Meaty back day over at thordon with james","Iso-Lateral Row (Machine)",,"Single arm. Counting weight as for both ya know?",0,"normal",80,12,,,
"Evening workout 🏋️","May 18, 2026, 8:06 PM","May 18, 2026, 9:47 PM","Meaty back day over at thordon with james","Iso-Lateral Row (Machine)",,"Single arm. Counting weight as for both ya know?",1,"normal",120,12,,,
"Evening workout 🏋️","May 18, 2026, 8:06 PM","May 18, 2026, 9:47 PM","Meaty back day over at thordon with james","Iso-Lateral Row (Machine)",,"Single arm. Counting weight as for both ya know?",2,"normal",160,9,,,
"Evening workout 🏋️","May 18, 2026, 8:06 PM","May 18, 2026, 9:47 PM","Meaty back day over at thordon with james","Bent Over Row (Barbell)",,"",0,"warmup",75.5,12,,,
"Evening workout 🏋️","May 18, 2026, 8:06 PM","May 18, 2026, 9:47 PM","Meaty back day over at thordon with james","Bent Over Row (Barbell)",,"",1,"normal",75.5,12,,,
"Evening workout 🏋️","May 18, 2026, 8:06 PM","May 18, 2026, 9:47 PM","Meaty back day over at thordon with james","Bent Over Row (Barbell)",,"",2,"normal",75.5,12,,,
"Evening workout 🏋️","May 18, 2026, 8:06 PM","May 18, 2026, 9:47 PM","Meaty back day over at thordon with james","Preacher Curl (Dumbbell)",,"Had to get some assisted reps for the left side on the second set",0,"normal",20,11,,,
"Evening workout 🏋️","May 18, 2026, 8:06 PM","May 18, 2026, 9:47 PM","Meaty back day over at thordon with james","Preacher Curl (Dumbbell)",,"Had to get some assisted reps for the left side on the second set",1,"normal",20,11,,,
"Evening workout 🏋️","May 18, 2026, 8:06 PM","May 18, 2026, 9:47 PM","Meaty back day over at thordon with james","Preacher Curl (Dumbbell)",,"Had to get some assisted reps for the left side on the second set",2,"normal",20,8,,,
"Evening workout 🏋️","May 18, 2026, 8:06 PM","May 18, 2026, 9:47 PM","Meaty back day over at thordon with james","Behind the Back Wrist Curl (Barbell)",,"Different heavier bar",0,"normal",52.5,14,,,
"Evening workout 🏋️","May 18, 2026, 8:06 PM","May 18, 2026, 9:47 PM","Meaty back day over at thordon with james","Behind the Back Wrist Curl (Barbell)",,"Different heavier bar",1,"normal",52.5,12,,,
"Evening workout 🏋️","May 18, 2026, 8:06 PM","May 18, 2026, 9:47 PM","Meaty back day over at thordon with james","Behind the Back Wrist Curl (Barbell)",,"Different heavier bar",2,"normal",52.5,12,,,
"Push","May 16, 2026, 11:34 AM","May 16, 2026, 12:28 PM","Nice chest day the strength is coming along well","Bench Press (Barbell)",,"The last set of this didnt feel all that bad honestly i think my wrist is what made me stop",0,"warmup",20,20,,,
"Push","May 16, 2026, 11:34 AM","May 16, 2026, 12:28 PM","Nice chest day the strength is coming along well","Bench Press (Barbell)",,"The last set of this didnt feel all that bad honestly i think my wrist is what made me stop",1,"warmup",60,12,,,
"Push","May 16, 2026, 11:34 AM","May 16, 2026, 12:28 PM","Nice chest day the strength is coming along well","Bench Press (Barbell)",,"The last set of this didnt feel all that bad honestly i think my wrist is what made me stop",2,"normal",90,8,,,
"Push","May 16, 2026, 11:34 AM","May 16, 2026, 12:28 PM","Nice chest day the strength is coming along well","Bench Press (Barbell)",,"The last set of this didnt feel all that bad honestly i think my wrist is what made me stop",3,"normal",90,6,,,
"Push","May 16, 2026, 11:34 AM","May 16, 2026, 12:28 PM","Nice chest day the strength is coming along well","Chest Press (Machine)",,"",0,"normal",111,10,,,
"Push","May 16, 2026, 11:34 AM","May 16, 2026, 12:28 PM","Nice chest day the strength is coming along well","Chest Press (Machine)",,"",1,"normal",111,9,,,
"Push","May 16, 2026, 11:34 AM","May 16, 2026, 12:28 PM","Nice chest day the strength is coming along well","Chest Press (Machine)",,"",2,"normal",111,8,,,
"Push","May 16, 2026, 11:34 AM","May 16, 2026, 12:28 PM","Nice chest day the strength is coming along well","Triceps Pushdown",,"",0,"normal",47.5,11,,,
"Push","May 16, 2026, 11:34 AM","May 16, 2026, 12:28 PM","Nice chest day the strength is coming along well","Triceps Pushdown",,"",1,"normal",47.5,10,,,
"Push","May 16, 2026, 11:34 AM","May 16, 2026, 12:28 PM","Nice chest day the strength is coming along well","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",20,10,,,
"Push","May 16, 2026, 11:34 AM","May 16, 2026, 12:28 PM","Nice chest day the strength is coming along well","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",20,10,,,
"Push","May 16, 2026, 11:34 AM","May 16, 2026, 12:28 PM","Nice chest day the strength is coming along well","Lateral Raise (Cable)",,"",0,"normal",12.5,5,,,
"Push","May 16, 2026, 11:34 AM","May 16, 2026, 12:28 PM","Nice chest day the strength is coming along well","Lateral Raise (Cable)",,"",1,"normal",10,13,,,
"Push","May 16, 2026, 11:34 AM","May 16, 2026, 12:28 PM","Nice chest day the strength is coming along well","Lateral Raise (Cable)",,"",2,"normal",10,12,,,
"Pull","May 15, 2026, 4:05 PM","May 15, 2026, 5:04 PM","Busy time but still a really nice pull day","Rope Straight Arm Pulldown",,"",0,"normal",47.5,10,,,
"Pull","May 15, 2026, 4:05 PM","May 15, 2026, 5:04 PM","Busy time but still a really nice pull day","Rope Straight Arm Pulldown",,"",1,"normal",47.5,10,,,
"Pull","May 15, 2026, 4:05 PM","May 15, 2026, 5:04 PM","Busy time but still a really nice pull day","Rope Straight Arm Pulldown",,"",2,"normal",47.5,8,,,
"Pull","May 15, 2026, 4:05 PM","May 15, 2026, 5:04 PM","Busy time but still a really nice pull day","Bicep Curl (Dumbbell)",,"I got 5 regular curls ans 5 hammers on the second set last swt locked in and actually got some motion going",0,"normal",20,10,,,
"Pull","May 15, 2026, 4:05 PM","May 15, 2026, 5:04 PM","Busy time but still a really nice pull day","Bicep Curl (Dumbbell)",,"I got 5 regular curls ans 5 hammers on the second set last swt locked in and actually got some motion going",1,"normal",20,10,,,
"Pull","May 15, 2026, 4:05 PM","May 15, 2026, 5:04 PM","Busy time but still a really nice pull day","Bicep Curl (Dumbbell)",,"I got 5 regular curls ans 5 hammers on the second set last swt locked in and actually got some motion going",2,"normal",20,8,,,
"Pull","May 15, 2026, 4:05 PM","May 15, 2026, 5:04 PM","Busy time but still a really nice pull day","Behind the Back Wrist Curl (Barbell)",,"",0,"normal",52.5,16,,,
"Pull","May 15, 2026, 4:05 PM","May 15, 2026, 5:04 PM","Busy time but still a really nice pull day","Behind the Back Wrist Curl (Barbell)",,"",1,"normal",52.5,12,,,
"Pull","May 15, 2026, 4:05 PM","May 15, 2026, 5:04 PM","Busy time but still a really nice pull day","Behind the Back Wrist Curl (Barbell)",,"",2,"normal",52.5,12,,,
"Pull","May 15, 2026, 4:05 PM","May 15, 2026, 5:04 PM","Busy time but still a really nice pull day","Bent Over Row (Barbell)",,"",0,"warmup",45.5,10,,,
"Pull","May 15, 2026, 4:05 PM","May 15, 2026, 5:04 PM","Busy time but still a really nice pull day","Bent Over Row (Barbell)",,"",1,"normal",85.5,11,,,
"Pull","May 15, 2026, 4:05 PM","May 15, 2026, 5:04 PM","Busy time but still a really nice pull day","Bent Over Row (Barbell)",,"",2,"normal",85.5,10,,,
"Pull","May 15, 2026, 4:05 PM","May 15, 2026, 5:04 PM","Busy time but still a really nice pull day","Bent Over Row (Barbell)",,"",3,"normal",85.5,10,,,
"Pull","May 15, 2026, 4:05 PM","May 15, 2026, 5:04 PM","Busy time but still a really nice pull day","Lat Pulldown (Machine)",,"",0,"warmup",43,12,,,
"Pull","May 15, 2026, 4:05 PM","May 15, 2026, 5:04 PM","Busy time but still a really nice pull day","Lat Pulldown (Machine)",,"",1,"warmup",71,8,,,
"Pull","May 15, 2026, 4:05 PM","May 15, 2026, 5:04 PM","Busy time but still a really nice pull day","Lat Pulldown (Machine)",,"",2,"normal",98,12,,,
"Pull","May 15, 2026, 4:05 PM","May 15, 2026, 5:04 PM","Busy time but still a really nice pull day","Lat Pulldown (Machine)",,"",3,"normal",98,12,,,
"Push","May 13, 2026, 6:58 PM","May 13, 2026, 7:33 PM","Finished it off 😁","Triceps Pushdown",,"",0,"normal",45,13,,,
"Push","May 13, 2026, 6:58 PM","May 13, 2026, 7:33 PM","Finished it off 😁","Triceps Pushdown",,"",1,"normal",45,11,,,
"Push","May 13, 2026, 6:58 PM","May 13, 2026, 7:33 PM","Finished it off 😁","Triceps Pushdown",,"",2,"normal",40,10,,,
"Push","May 13, 2026, 6:58 PM","May 13, 2026, 7:33 PM","Finished it off 😁","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",20,10,,,
"Push","May 13, 2026, 6:58 PM","May 13, 2026, 7:33 PM","Finished it off 😁","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",20,10,,,
"Push","May 13, 2026, 6:58 PM","May 13, 2026, 7:33 PM","Finished it off 😁","Lateral Raise (Cable)",,"",0,"warmup",5,8,,,
"Push","May 13, 2026, 6:58 PM","May 13, 2026, 7:33 PM","Finished it off 😁","Lateral Raise (Cable)",,"",1,"normal",10,12,,,
"Push","May 13, 2026, 6:58 PM","May 13, 2026, 7:33 PM","Finished it off 😁","Lateral Raise (Cable)",,"",2,"normal",10,12,,,
"Push","May 13, 2026, 6:58 PM","May 13, 2026, 7:33 PM","Finished it off 😁","Seated Shoulder Press (Machine)",,"",0,"warmup",30,12,,,
"Push","May 13, 2026, 6:58 PM","May 13, 2026, 7:33 PM","Finished it off 😁","Seated Shoulder Press (Machine)",,"",1,"normal",64,12,,,
"Push","May 13, 2026, 6:58 PM","May 13, 2026, 7:33 PM","Finished it off 😁","Seated Shoulder Press (Machine)",,"",2,"normal",71,9,,,
"Push","May 13, 2026, 6:58 PM","May 13, 2026, 7:33 PM","Finished it off 😁","Seated Shoulder Press (Machine)",,"",3,"normal",71,9,,,
"Push","May 13, 2026, 10:07 AM","May 13, 2026, 10:39 AM","Workout was cut short you best bet you'll see me back here later to finish it off","Bench Press (Barbell)",,"",0,"warmup",20,20,,,
"Push","May 13, 2026, 10:07 AM","May 13, 2026, 10:39 AM","Workout was cut short you best bet you'll see me back here later to finish it off","Bench Press (Barbell)",,"",1,"warmup",60,12,,,
"Push","May 13, 2026, 10:07 AM","May 13, 2026, 10:39 AM","Workout was cut short you best bet you'll see me back here later to finish it off","Bench Press (Barbell)",,"",2,"normal",90,7,,,
"Push","May 13, 2026, 10:07 AM","May 13, 2026, 10:39 AM","Workout was cut short you best bet you'll see me back here later to finish it off","Bench Press (Barbell)",,"",3,"normal",80,11,,,
"Push","May 13, 2026, 10:07 AM","May 13, 2026, 10:39 AM","Workout was cut short you best bet you'll see me back here later to finish it off","Chest Press (Machine)",,"",0,"normal",111,7,,,
"Push","May 13, 2026, 10:07 AM","May 13, 2026, 10:39 AM","Workout was cut short you best bet you'll see me back here later to finish it off","Chest Press (Machine)",,"",1,"normal",111,6,,,
"Push","May 13, 2026, 10:07 AM","May 13, 2026, 10:39 AM","Workout was cut short you best bet you'll see me back here later to finish it off","Chest Press (Machine)",,"",2,"normal",111,6,,,
"Pull","May 12, 2026, 3:22 PM","May 12, 2026, 4:44 PM","Back day on the busiest day ive ever seen this gym with ninas little ab circuit","Seated Cable Row - Bar Grip",,"",0,"warmup",45,12,,,
"Pull","May 12, 2026, 3:22 PM","May 12, 2026, 4:44 PM","Back day on the busiest day ive ever seen this gym with ninas little ab circuit","Seated Cable Row - Bar Grip",,"",1,"normal",70,12,,,
"Pull","May 12, 2026, 3:22 PM","May 12, 2026, 4:44 PM","Back day on the busiest day ive ever seen this gym with ninas little ab circuit","Seated Cable Row - Bar Grip",,"",2,"normal",92.5,11,,,
"Pull","May 12, 2026, 3:22 PM","May 12, 2026, 4:44 PM","Back day on the busiest day ive ever seen this gym with ninas little ab circuit","Seated Cable Row - Bar Grip",,"",3,"normal",92.5,11,,,
"Pull","May 12, 2026, 3:22 PM","May 12, 2026, 4:44 PM","Back day on the busiest day ive ever seen this gym with ninas little ab circuit","Preacher Curl (Dumbbell)",,"Kept getting 9 on one side 10 on the other",0,"normal",20,10,,,
"Pull","May 12, 2026, 3:22 PM","May 12, 2026, 4:44 PM","Back day on the busiest day ive ever seen this gym with ninas little ab circuit","Preacher Curl (Dumbbell)",,"Kept getting 9 on one side 10 on the other",1,"normal",20,9,,,
"Pull","May 12, 2026, 3:22 PM","May 12, 2026, 4:44 PM","Back day on the busiest day ive ever seen this gym with ninas little ab circuit","Preacher Curl (Dumbbell)",,"Kept getting 9 on one side 10 on the other",2,"normal",20,9,,,
"Pull","May 12, 2026, 3:22 PM","May 12, 2026, 4:44 PM","Back day on the busiest day ive ever seen this gym with ninas little ab circuit","Rope Straight Arm Pulldown",,"",0,"normal",45,12,,,
"Pull","May 12, 2026, 3:22 PM","May 12, 2026, 4:44 PM","Back day on the busiest day ive ever seen this gym with ninas little ab circuit","Rope Straight Arm Pulldown",,"",1,"normal",47.5,9,,,
"Pull","May 12, 2026, 3:22 PM","May 12, 2026, 4:44 PM","Back day on the busiest day ive ever seen this gym with ninas little ab circuit","Behind the Back Wrist Curl (Barbell)",,"",0,"normal",50,16,,,
"Pull","May 12, 2026, 3:22 PM","May 12, 2026, 4:44 PM","Back day on the busiest day ive ever seen this gym with ninas little ab circuit","Behind the Back Wrist Curl (Barbell)",,"",1,"normal",52.5,16,,,
"Pull","May 12, 2026, 3:22 PM","May 12, 2026, 4:44 PM","Back day on the busiest day ive ever seen this gym with ninas little ab circuit","Behind the Back Wrist Curl (Barbell)",,"",2,"normal",52.5,12,,,
"Pull","May 12, 2026, 3:22 PM","May 12, 2026, 4:44 PM","Back day on the busiest day ive ever seen this gym with ninas little ab circuit","Lat Pulldown (Machine)",,"",0,"normal",98,11,,,
"Pull","May 12, 2026, 3:22 PM","May 12, 2026, 4:44 PM","Back day on the busiest day ive ever seen this gym with ninas little ab circuit","Lat Pulldown (Machine)",,"",1,"normal",98,10,,,
"Pull","May 12, 2026, 3:22 PM","May 12, 2026, 4:44 PM","Back day on the busiest day ive ever seen this gym with ninas little ab circuit","Lat Pulldown (Machine)",,"",2,"normal",98,10,,,
"Pull","May 12, 2026, 3:22 PM","May 12, 2026, 4:44 PM","Back day on the busiest day ive ever seen this gym with ninas little ab circuit","Ab Scissors",,"",0,"normal",,10,,,
"Pull","May 12, 2026, 3:22 PM","May 12, 2026, 4:44 PM","Back day on the busiest day ive ever seen this gym with ninas little ab circuit","Ab Scissors",,"",1,"normal",,10,,,
"Pull","May 12, 2026, 3:22 PM","May 12, 2026, 4:44 PM","Back day on the busiest day ive ever seen this gym with ninas little ab circuit","Ab Scissors",,"",2,"normal",,10,,,
"Pull","May 12, 2026, 3:22 PM","May 12, 2026, 4:44 PM","Back day on the busiest day ive ever seen this gym with ninas little ab circuit","Ab Scissors",,"",3,"normal",,10,,,
"Pull","May 12, 2026, 3:22 PM","May 12, 2026, 4:44 PM","Back day on the busiest day ive ever seen this gym with ninas little ab circuit","Russian Twist (Bodyweight)",,"",0,"normal",,10,,,
"Pull","May 12, 2026, 3:22 PM","May 12, 2026, 4:44 PM","Back day on the busiest day ive ever seen this gym with ninas little ab circuit","Russian Twist (Bodyweight)",,"",1,"normal",,10,,,
"Pull","May 12, 2026, 3:22 PM","May 12, 2026, 4:44 PM","Back day on the busiest day ive ever seen this gym with ninas little ab circuit","Russian Twist (Bodyweight)",,"",2,"normal",,10,,,
"Pull","May 12, 2026, 3:22 PM","May 12, 2026, 4:44 PM","Back day on the busiest day ive ever seen this gym with ninas little ab circuit","Russian Twist (Bodyweight)",,"",3,"normal",,10,,,
"Pull","May 12, 2026, 3:22 PM","May 12, 2026, 4:44 PM","Back day on the busiest day ive ever seen this gym with ninas little ab circuit","Crunch",,"",0,"normal",,10,,,
"Pull","May 12, 2026, 3:22 PM","May 12, 2026, 4:44 PM","Back day on the busiest day ive ever seen this gym with ninas little ab circuit","Crunch",,"",1,"normal",,10,,,
"Pull","May 12, 2026, 3:22 PM","May 12, 2026, 4:44 PM","Back day on the busiest day ive ever seen this gym with ninas little ab circuit","Crunch",,"",2,"normal",,10,,,
"Pull","May 12, 2026, 3:22 PM","May 12, 2026, 4:44 PM","Back day on the busiest day ive ever seen this gym with ninas little ab circuit","Crunch",,"",3,"normal",,10,,,
"Pull","May 12, 2026, 3:22 PM","May 12, 2026, 4:44 PM","Back day on the busiest day ive ever seen this gym with ninas little ab circuit","Lying Leg Raise",,"",0,"normal",,10,,,
"Pull","May 12, 2026, 3:22 PM","May 12, 2026, 4:44 PM","Back day on the busiest day ive ever seen this gym with ninas little ab circuit","Lying Leg Raise",,"",1,"normal",,10,,,
"Pull","May 12, 2026, 3:22 PM","May 12, 2026, 4:44 PM","Back day on the busiest day ive ever seen this gym with ninas little ab circuit","Lying Leg Raise",,"",2,"normal",,10,,,
"Pull","May 12, 2026, 3:22 PM","May 12, 2026, 4:44 PM","Back day on the busiest day ive ever seen this gym with ninas little ab circuit","Lying Leg Raise",,"",3,"normal",,10,,,
"Push","May 10, 2026, 9:16 PM","May 10, 2026, 9:58 PM","Honestly just really exhausted the whole workout. Give me a rest day 😭","Bench Press (Barbell)",,"Developing a bad habit when im struggling up by shifting to one side. Need some cuffs for my damn wrists",0,"warmup",20,20,,,
"Push","May 10, 2026, 9:16 PM","May 10, 2026, 9:58 PM","Honestly just really exhausted the whole workout. Give me a rest day 😭","Bench Press (Barbell)",,"Developing a bad habit when im struggling up by shifting to one side. Need some cuffs for my damn wrists",1,"warmup",60,12,,,
"Push","May 10, 2026, 9:16 PM","May 10, 2026, 9:58 PM","Honestly just really exhausted the whole workout. Give me a rest day 😭","Bench Press (Barbell)",,"Developing a bad habit when im struggling up by shifting to one side. Need some cuffs for my damn wrists",2,"normal",87.5,8,,,
"Push","May 10, 2026, 9:16 PM","May 10, 2026, 9:58 PM","Honestly just really exhausted the whole workout. Give me a rest day 😭","Bench Press (Barbell)",,"Developing a bad habit when im struggling up by shifting to one side. Need some cuffs for my damn wrists",3,"normal",80,8,,,
"Push","May 10, 2026, 9:16 PM","May 10, 2026, 9:58 PM","Honestly just really exhausted the whole workout. Give me a rest day 😭","Bench Press (Barbell)",,"Developing a bad habit when im struggling up by shifting to one side. Need some cuffs for my damn wrists",4,"normal",80,9,,,
"Push","May 10, 2026, 9:16 PM","May 10, 2026, 9:58 PM","Honestly just really exhausted the whole workout. Give me a rest day 😭","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",20,8,,,
"Push","May 10, 2026, 9:16 PM","May 10, 2026, 9:58 PM","Honestly just really exhausted the whole workout. Give me a rest day 😭","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",20,8,,,
"Push","May 10, 2026, 9:16 PM","May 10, 2026, 9:58 PM","Honestly just really exhausted the whole workout. Give me a rest day 😭","Lateral Raise (Cable)",,"",0,"normal",10,11,,,
"Push","May 10, 2026, 9:16 PM","May 10, 2026, 9:58 PM","Honestly just really exhausted the whole workout. Give me a rest day 😭","Lateral Raise (Cable)",,"",1,"normal",10,10,,,
"Push","May 10, 2026, 9:16 PM","May 10, 2026, 9:58 PM","Honestly just really exhausted the whole workout. Give me a rest day 😭","Incline Bench Press (Dumbbell)",,"",0,"normal",32,9,,,
"Push","May 10, 2026, 9:16 PM","May 10, 2026, 9:58 PM","Honestly just really exhausted the whole workout. Give me a rest day 😭","Incline Bench Press (Dumbbell)",,"",1,"normal",32,7,,,
"Abs","May 9, 2026, 12:48 PM","May 9, 2026, 1:43 PM","Abs","Crunch (Machine)",,"Other machine so heavier",0,"normal",73,15,,,
"Abs","May 9, 2026, 12:48 PM","May 9, 2026, 1:43 PM","Abs","Crunch (Machine)",,"Other machine so heavier",1,"normal",78,14,,,
"Abs","May 9, 2026, 12:48 PM","May 9, 2026, 1:43 PM","Abs","Crunch (Machine)",,"Other machine so heavier",2,"normal",78,14,,,
"Abs","May 9, 2026, 12:48 PM","May 9, 2026, 1:43 PM","Abs","Leg Raise Parallel Bars",,"",0,"normal",,18,,,
"Abs","May 9, 2026, 12:48 PM","May 9, 2026, 1:43 PM","Abs","Leg Raise Parallel Bars",,"",1,"normal",,18,,,
"Abs","May 9, 2026, 12:48 PM","May 9, 2026, 1:43 PM","Abs","Leg Raise Parallel Bars",,"",2,"normal",,20,,,
"Abs","May 9, 2026, 12:48 PM","May 9, 2026, 1:43 PM","Abs","Russian Twist (Weighted)",,"",0,"normal",20,15,,,
"Abs","May 9, 2026, 12:48 PM","May 9, 2026, 1:43 PM","Abs","Russian Twist (Weighted)",,"",1,"normal",20,15,,,
"Abs","May 9, 2026, 12:48 PM","May 9, 2026, 1:43 PM","Abs","Russian Twist (Weighted)",,"",2,"normal",20,15,,,
"Abs","May 9, 2026, 12:48 PM","May 9, 2026, 1:43 PM","Abs","Side Bend (Dumbbell)",,"",0,"normal",30,12,,,
"Abs","May 9, 2026, 12:48 PM","May 9, 2026, 1:43 PM","Abs","Side Bend (Dumbbell)",,"",1,"normal",30,12,,,
"Abs","May 9, 2026, 12:48 PM","May 9, 2026, 1:43 PM","Abs","Side Bend (Dumbbell)",,"",2,"normal",30,15,,,
